user_id,persona,age,gender,sleep_avg_hours,screen_time_hours,work_study_hours,wellness_points,primary_stressors,stress_score
usr_09540,Corporate,39,Male,5.3,5.3,10.3,96,"Sedentary Lifestyle, Manager Toxicity, Clinical Anxiety, Burnout, Time Management",0.767
usr_09541,Parent,48,Male,6.3,2.6,10.9,46,"Invisible Load, Teen Disconnect, Career-Home Balance, Financial Pressure",0.619
usr_09542,Exam Warrior,21,Male,6.4,3.4,11.1,42,"Burnout, Exam Anxiety, Time Management, Sleep Deprivation, Fear of Failure",0.91
usr_09543,Teen,13,Male,5.8,8.7,5.4,70,"Time Management, Academic Overload, Dietary Neglect, Social Media, Depressive Mood",0.519
usr_09544,Exam Warrior,17,Non-binary,6.7,2.3,11.3,79,"Sleep Deprivation, Fear of Failure, Imposter Syndrome, Time Management",0.585
usr_09545,Exam Warrior,21,Non-binary,4.3,1.3,13.4,18,"Time Management, Burnout, Fear of Failure, Imposter Syndrome",1.0
usr_09546,Corporate,58,Female,6.0,4.7,10.2,28,"Meeting Fatigue, Burnout, Clinical Anxiety, Time Management",0.677
usr_09547,Exam Warrior,21,Male,5.6,4.0,9.2,97,"Sleep Deprivation, Imposter Syndrome, Burnout, Fear of Failure, Academic Overload",0.746
usr_09548,Exam Warrior,18,Male,6.0,2.3,15.4,35,"Sleep Deprivation, Academic Overload, Exam Anxiety, Fear of Failure, Imposter Syndrome",1.0
usr_09549,Parent,40,Male,6.6,3.5,9.8,88,"Invisible Load, Time Management, Chronic Illness, Financial Pressure, Teen Disconnect",0.57
usr_09550,Exam Warrior,15,Male,4.3,3.2,12.0,9,"Fear of Failure, Burnout, Academic Overload, Imposter Syndrome",1.0
usr_09551,Teen,17,Female,6.4,6.3,3.2,72,"Social Media, Dietary Neglect, Time Management, Fear of Failure",0.429
usr_09552,Teen,18,Male,6.7,5.7,6.2,65,"Dietary Neglect, Fear of Failure, Academic Overload, Time Management, Peer Pressure",0.481
usr_09553,Corporate,35,Male,5.5,6.8,10.2,60,"Time Management, Financial Pressure, Manager Toxicity, Meeting Fatigue",0.588
usr_09554,Exam Warrior,18,Male,5.6,3.8,10.7,43,"Imposter Syndrome, Academic Overload, Burnout, Exam Anxiety",0.835
usr_09555,Teen,18,Male,5.9,9.0,4.0,0,"Peer Pressure, Social Media, Time Management, Fear of Failure",0.614
usr_09556,Teen,18,Male,5.5,8.7,3.7,42,"Depressive Mood, Dietary Neglect, Academic Overload, Peer Pressure",0.63
usr_09557,Parent,45,Female,5.3,3.2,8.9,40,"Time Management, Relationship Friction, Career-Home Balance, Financial Pressure",0.654
usr_09558,Parent,35,Male,8.8,3.1,9.3,43,"Career-Home Balance, Time Management, Relationship Friction, Invisible Load",0.583
usr_09559,Corporate,38,Male,6.6,4.9,6.8,31,"Meeting Fatigue, Time Management, Burnout, Manager Toxicity, Clinical Anxiety",0.758
usr_09560,Parent,53,Male,6.0,3.0,9.3,5,"Financial Pressure, Chronic Illness, Career-Home Balance, Relationship Friction",0.748
usr_09561,Exam Warrior,17,Male,4.7,2.4,9.3,37,"Imposter Syndrome, Fear of Failure, Academic Overload, Burnout, Time Management",0.837
usr_09562,Corporate,24,Female,6.6,3.4,8.6,72,"Burnout, Sedentary Lifestyle, Financial Pressure, Manager Toxicity",0.688
usr_09563,Teen,16,Female,6.8,7.2,5.0,83,"Fear of Failure, Depressive Mood, Peer Pressure, Dietary Neglect",0.571
usr_09564,Parent,39,Female,7.4,2.7,8.7,19,"Career-Home Balance, Time Management, Invisible Load, Financial Pressure",0.613
usr_09565,Parent,54,Female,5.4,3.3,12.1,66,"Time Management, Invisible Load, Relationship Friction, Financial Pressure, Career-Home Balance",0.792
usr_09566,Working Woman,41,Female,6.1,5.2,10.3,14,"Relationship Friction, Sleep Deprivation, Invisible Load, Burnout, Imposter Syndrome",0.818
usr_09567,Working Woman,37,Female,5.7,5.0,9.9,64,"Relationship Friction, Career-Home Balance, Financial Pressure, Imposter Syndrome",0.605
usr_09568,Teen,17,Male,8.4,8.0,5.7,83,"Dietary Neglect, Fear of Failure, Social Media, Peer Pressure, Depressive Mood",0.547
usr_09569,Working Woman,30,Female,7.1,3.8,6.4,75,"Relationship Friction, Invisible Load, Burnout, Imposter Syndrome, Financial Pressure",0.684
usr_09570,Corporate,54,Male,6.7,3.5,10.0,46,"Sedentary Lifestyle, Financial Pressure, Meeting Fatigue, Burnout",0.576
usr_09571,Teen,17,Male,7.5,8.1,5.4,96,"Depressive Mood, Time Management, Peer Pressure, Fear of Failure, Social Media",0.626
usr_09572,Parent,42,Male,6.4,3.1,7.7,71,"Time Management, Career-Home Balance, Invisible Load, Relationship Friction, Chronic Illness",0.635
usr_09573,Working Woman,24,Female,5.7,2.3,7.1,35,"Invisible Load, Career-Home Balance, Relationship Friction, Burnout, Imposter Syndrome",0.841
usr_09574,Teen,15,Male,5.6,8.0,5.5,14,"Depressive Mood, Dietary Neglect, Academic Overload, Social Media",0.616
usr_09575,Working Woman,27,Female,6.5,6.7,9.7,22,"Financial Pressure, Sleep Deprivation, Imposter Syndrome, Burnout",0.721
usr_09576,Parent,38,Male,5.5,3.6,8.8,59,"Time Management, Relationship Friction, Financial Pressure, Career-Home Balance",0.679
usr_09577,Teen,16,Female,7.9,6.3,7.1,11,"Dietary Neglect, Social Media, Peer Pressure, Depressive Mood",0.498
usr_09578,Parent,45,Male,6.7,1.6,5.3,11,"Chronic Illness, Career-Home Balance, Relationship Friction, Time Management, Teen Disconnect",0.647
usr_09579,Working Woman,34,Female,4.6,3.2,10.1,99,"Imposter Syndrome, Career-Home Balance, Financial Pressure, Invisible Load, Relationship Friction",0.774
usr_09580,Exam Warrior,16,Female,5.1,2.7,12.0,96,"Burnout, Imposter Syndrome, Exam Anxiety, Sleep Deprivation, Time Management",0.851
usr_09581,Corporate,23,Female,5.6,6.7,12.0,97,"Clinical Anxiety, Financial Pressure, Manager Toxicity, Burnout",0.83
usr_09582,Working Woman,41,Female,5.6,3.6,8.1,2,"Invisible Load, Burnout, Financial Pressure, Sleep Deprivation, Relationship Friction",0.88
usr_09583,Working Woman,22,Female,5.3,3.7,10.9,68,"Relationship Friction, Imposter Syndrome, Career-Home Balance, Invisible Load",0.672
usr_09584,Exam Warrior,18,Male,4.5,3.9,11.1,66,"Fear of Failure, Burnout, Time Management, Sleep Deprivation",0.833
usr_09585,Parent,51,Male,6.4,2.4,8.5,66,"Relationship Friction, Financial Pressure, Teen Disconnect, Career-Home Balance",0.549
usr_09586,Corporate,56,Male,5.7,7.0,10.8,8,"Clinical Anxiety, Financial Pressure, Meeting Fatigue, Sedentary Lifestyle, Time Management",0.772
usr_09587,Corporate,35,Male,5.9,5.2,8.8,44,"Clinical Anxiety, Manager Toxicity, Sedentary Lifestyle, Meeting Fatigue, Time Management",0.612
usr_09588,Working Woman,26,Female,5.1,5.3,11.1,13,"Imposter Syndrome, Burnout, Relationship Friction, Sleep Deprivation, Financial Pressure",0.985
usr_09589,Working Woman,41,Female,5.0,5.2,8.6,72,"Relationship Friction, Career-Home Balance, Financial Pressure, Sleep Deprivation",0.651
usr_09590,Teen,18,Male,6.9,4.4,3.7,21,"Peer Pressure, Social Media, Depressive Mood, Fear of Failure, Time Management",0.645
usr_09591,Parent,48,Female,6.8,1.9,6.4,76,"Invisible Load, Relationship Friction, Chronic Illness, Time Management, Career-Home Balance",0.676
usr_09592,Working Woman,40,Female,4.2,3.4,9.8,54,"Relationship Friction, Financial Pressure, Invisible Load, Imposter Syndrome",0.709
usr_09593,Teen,14,Female,7.3,9.7,5.0,33,"Peer Pressure, Depressive Mood, Time Management, Dietary Neglect, Fear of Failure",0.664
usr_09594,Teen,15,Female,7.9,3.8,6.2,39,"Time Management, Peer Pressure, Social Media, Dietary Neglect, Fear of Failure",0.497
usr_09595,Parent,51,Female,6.0,2.3,6.9,76,"Invisible Load, Career-Home Balance, Chronic Illness, Time Management, Financial Pressure",0.596
usr_09596,Parent,42,Male,6.9,3.3,7.5,94,"Invisible Load, Relationship Friction, Career-Home Balance, Chronic Illness",0.572
usr_09597,Teen,15,Male,9.1,7.5,2.6,19,"Peer Pressure, Depressive Mood, Fear of Failure, Academic Overload, Time Management",0.674
usr_09598,Teen,14,Female,5.4,8.0,5.1,93,"Social Media, Peer Pressure, Depressive Mood, Academic Overload, Dietary Neglect",0.571
usr_09599,Teen,15,Male,7.9,7.2,6.5,48,"Fear of Failure, Time Management, Academic Overload, Dietary Neglect, Social Media",0.477
usr_09600,Exam Warrior,18,Male,4.8,5.0,11.8,51,"Imposter Syndrome, Fear of Failure, Exam Anxiety, Academic Overload",0.863
usr_09601,Corporate,48,Female,5.3,4.5,8.1,74,"Financial Pressure, Manager Toxicity, Burnout, Meeting Fatigue, Clinical Anxiety",0.823
usr_09602,Exam Warrior,19,Female,6.9,4.3,9.7,7,"Academic Overload, Burnout, Fear of Failure, Exam Anxiety",0.792
usr_09603,Parent,48,Female,6.6,3.5,7.0,0,"Invisible Load, Career-Home Balance, Chronic Illness, Time Management, Financial Pressure",0.736
usr_09604,Teen,16,Male,7.6,6.1,3.6,82,"Peer Pressure, Time Management, Dietary Neglect, Social Media, Academic Overload",0.384
usr_09605,Corporate,54,Male,6.8,3.7,10.2,29,"Financial Pressure, Meeting Fatigue, Clinical Anxiety, Burnout, Sedentary Lifestyle",0.793
usr_09606,Exam Warrior,15,Female,6.3,3.7,12.7,52,"Fear of Failure, Imposter Syndrome, Exam Anxiety, Academic Overload, Sleep Deprivation",0.892
usr_09607,Corporate,58,Female,5.6,4.7,9.3,65,"Burnout, Clinical Anxiety, Manager Toxicity, Financial Pressure",0.751
usr_09608,Exam Warrior,21,Female,5.1,2.7,12.7,12,"Time Management, Academic Overload, Imposter Syndrome, Fear of Failure",0.851
usr_09609,Corporate,37,Female,6.2,6.0,10.8,80,"Financial Pressure, Time Management, Sedentary Lifestyle, Meeting Fatigue",0.468
usr_09610,Parent,52,Male,4.6,0.9,8.7,48,"Relationship Friction, Teen Disconnect, Invisible Load, Chronic Illness",0.698
usr_09611,Corporate,45,Male,7.1,1.2,9.8,79,"Meeting Fatigue, Time Management, Burnout, Sedentary Lifestyle, Manager Toxicity",0.571
usr_09612,Working Woman,37,Female,7.4,2.6,8.7,85,"Imposter Syndrome, Career-Home Balance, Burnout, Relationship Friction",0.619
usr_09613,Parent,38,Female,6.0,2.2,6.7,39,"Career-Home Balance, Financial Pressure, Teen Disconnect, Time Management, Chronic Illness",0.71
usr_09614,Working Woman,37,Female,5.5,3.6,11.3,5,"Invisible Load, Sleep Deprivation, Relationship Friction, Financial Pressure",0.814
usr_09615,Teen,15,Female,5.7,11.9,3.9,73,"Social Media, Depressive Mood, Time Management, Peer Pressure, Dietary Neglect",0.638
usr_09616,Parent,39,Male,8.1,4.1,8.7,35,"Career-Home Balance, Financial Pressure, Chronic Illness, Teen Disconnect",0.573
usr_09617,Teen,13,Female,6.6,8.4,5.6,81,"Dietary Neglect, Academic Overload, Fear of Failure, Social Media",0.42
usr_09618,Exam Warrior,16,Female,6.0,4.3,13.3,2,"Academic Overload, Imposter Syndrome, Burnout, Fear of Failure, Exam Anxiety",1.0
usr_09619,Teen,15,Male,7.0,5.9,3.8,25,"Social Media, Fear of Failure, Peer Pressure, Time Management, Dietary Neglect",0.55
usr_09620,Teen,16,Female,7.2,6.0,5.9,61,"Academic Overload, Peer Pressure, Depressive Mood, Time Management, Dietary Neglect",0.55
usr_09621,Exam Warrior,15,Male,5.7,3.8,10.8,56,"Time Management, Imposter Syndrome, Burnout, Sleep Deprivation, Fear of Failure",0.82
usr_09622,Working Woman,27,Female,6.1,2.7,6.7,24,"Invisible Load, Burnout, Relationship Friction, Sleep Deprivation",0.687
usr_09623,Parent,35,Female,5.7,3.2,5.7,42,"Relationship Friction, Invisible Load, Financial Pressure, Time Management",0.556
usr_09624,Working Woman,29,Female,6.6,3.2,5.9,72,"Financial Pressure, Relationship Friction, Sleep Deprivation, Career-Home Balance, Invisible Load",0.737
usr_09625,Parent,41,Female,4.6,2.8,6.8,45,"Teen Disconnect, Chronic Illness, Invisible Load, Time Management, Relationship Friction",0.756
usr_09626,Parent,45,Male,4.5,1.3,6.4,15,"Financial Pressure, Chronic Illness, Teen Disconnect, Career-Home Balance, Invisible Load",0.841
usr_09627,Corporate,48,Female,5.8,5.2,9.2,97,"Financial Pressure, Burnout, Clinical Anxiety, Time Management",0.629
usr_09628,Corporate,34,Male,5.1,4.1,9.5,24,"Financial Pressure, Meeting Fatigue, Time Management, Clinical Anxiety",0.588
usr_09629,Teen,17,Female,7.2,3.5,6.3,20,"Depressive Mood, Dietary Neglect, Academic Overload, Fear of Failure, Time Management",0.589
usr_09630,Exam Warrior,20,Male,5.6,1.8,10.2,76,"Academic Overload, Burnout, Time Management, Exam Anxiety, Sleep Deprivation",0.808
usr_09631,Exam Warrior,15,Female,5.5,2.1,9.6,45,"Academic Overload, Imposter Syndrome, Time Management, Burnout",0.707
usr_09632,Working Woman,42,Female,6.6,3.5,7.1,65,"Relationship Friction, Burnout, Financial Pressure, Invisible Load, Sleep Deprivation",0.748
usr_09633,Teen,13,Female,9.1,6.7,3.9,73,"Depressive Mood, Academic Overload, Time Management, Fear of Failure",0.551
usr_09634,Exam Warrior,20,Male,5.8,3.5,13.3,58,"Burnout, Fear of Failure, Imposter Syndrome, Exam Anxiety, Time Management",0.977
usr_09635,Parent,54,Female,6.7,2.4,8.6,65,"Career-Home Balance, Invisible Load, Financial Pressure, Chronic Illness",0.613
usr_09636,Corporate,41,Male,6.9,7.8,5.9,1,"Manager Toxicity, Burnout, Meeting Fatigue, Clinical Anxiety, Financial Pressure",0.834
usr_09637,Exam Warrior,19,Female,4.9,2.3,13.1,62,"Time Management, Exam Anxiety, Imposter Syndrome, Sleep Deprivation, Academic Overload",0.901
usr_09638,Parent,48,Female,7.1,2.5,2.8,77,"Invisible Load, Relationship Friction, Career-Home Balance, Chronic Illness, Financial Pressure",0.715
usr_09639,Exam Warrior,16,Male,4.6,5.1,14.3,19,"Burnout, Fear of Failure, Sleep Deprivation, Academic Overload, Imposter Syndrome",1.0
usr_09640,Corporate,52,Male,5.9,6.9,7.0,38,"Time Management, Manager Toxicity, Sedentary Lifestyle, Financial Pressure",0.579
usr_09641,Working Woman,26,Female,8.3,5.9,7.9,86,"Invisible Load, Relationship Friction, Burnout, Career-Home Balance, Imposter Syndrome",0.724
usr_09642,Corporate,58,Female,6.4,2.7,10.1,63,"Burnout, Manager Toxicity, Meeting Fatigue, Financial Pressure",0.67
usr_09643,Working Woman,22,Female,5.5,3.0,6.7,9,"Burnout, Career-Home Balance, Relationship Friction, Sleep Deprivation",0.812
usr_09644,Corporate,56,Female,7.2,6.5,8.2,83,"Clinical Anxiety, Burnout, Sedentary Lifestyle, Financial Pressure",0.624
usr_09645,Working Woman,32,Female,6.7,2.6,11.2,31,"Financial Pressure, Sleep Deprivation, Invisible Load, Burnout, Imposter Syndrome",0.876
usr_09646,Teen,16,Male,5.8,7.9,4.6,47,"Social Media, Peer Pressure, Fear of Failure, Dietary Neglect",0.502
usr_09647,Exam Warrior,17,Female,5.0,2.2,12.1,49,"Burnout, Imposter Syndrome, Fear of Failure, Exam Anxiety, Sleep Deprivation",1.0
usr_09648,Working Woman,37,Female,6.9,4.5,10.4,76,"Sleep Deprivation, Burnout, Relationship Friction, Career-Home Balance, Invisible Load",0.736
usr_09649,Parent,45,Male,5.7,4.1,7.8,17,"Financial Pressure, Relationship Friction, Teen Disconnect, Time Management",0.647
usr_09650,Working Woman,30,Female,6.1,4.8,8.8,9,"Invisible Load, Financial Pressure, Sleep Deprivation, Relationship Friction",0.712
usr_09651,Corporate,28,Female,6.7,5.2,10.2,91,"Time Management, Clinical Anxiety, Manager Toxicity, Meeting Fatigue, Burnout",0.724
usr_09652,Exam Warrior,20,Male,5.6,3.2,12.3,71,"Burnout, Fear of Failure, Academic Overload, Sleep Deprivation",0.845
usr_09653,Exam Warrior,20,Non-binary,4.4,2.2,10.6,25,"Time Management, Imposter Syndrome, Academic Overload, Exam Anxiety",0.834
usr_09654,Teen,16,Female,7.9,10.0,3.3,35,"Social Media, Academic Overload, Dietary Neglect, Depressive Mood",0.565
usr_09655,Working Woman,35,Female,6.9,3.6,7.6,80,"Financial Pressure, Sleep Deprivation, Burnout, Imposter Syndrome, Career-Home Balance",0.787
usr_09656,Parent,54,Female,7.4,3.2,5.2,32,"Teen Disconnect, Career-Home Balance, Relationship Friction, Financial Pressure, Chronic Illness",0.703
usr_09657,Working Woman,27,Female,6.1,4.3,9.3,5,"Burnout, Financial Pressure, Sleep Deprivation, Imposter Syndrome, Invisible Load",0.796
usr_09658,Teen,16,Female,7.6,4.5,4.4,7,"Fear of Failure, Peer Pressure, Dietary Neglect, Depressive Mood, Academic Overload",0.661
usr_09659,Exam Warrior,15,Male,5.9,4.8,13.4,25,"Academic Overload, Time Management, Sleep Deprivation, Imposter Syndrome, Burnout",0.942
usr_09660,Teen,16,Female,4.5,7.4,4.0,18,"Dietary Neglect, Peer Pressure, Time Management, Fear of Failure, Social Media",0.656
usr_09661,Corporate,54,Female,5.6,8.4,10.8,77,"Financial Pressure, Time Management, Burnout, Manager Toxicity, Meeting Fatigue",0.798
usr_09662,Corporate,49,Male,6.7,4.5,7.5,38,"Financial Pressure, Clinical Anxiety, Manager Toxicity, Time Management",0.619
usr_09663,Teen,14,Male,8.0,6.0,4.8,52,"Social Media, Fear of Failure, Dietary Neglect, Depressive Mood",0.548
usr_09664,Working Woman,36,Female,4.2,3.0,6.5,38,"Sleep Deprivation, Burnout, Invisible Load, Imposter Syndrome",0.753
usr_09665,Working Woman,22,Female,5.0,4.7,6.3,77,"Financial Pressure, Relationship Friction, Burnout, Career-Home Balance",0.744
usr_09666,Corporate,54,Female,6.6,7.2,7.3,65,"Manager Toxicity, Burnout, Meeting Fatigue, Time Management",0.586
usr_09667,Working Woman,26,Female,6.3,4.2,10.5,79,"Career-Home Balance, Imposter Syndrome, Financial Pressure, Burnout, Invisible Load",0.781
usr_09668,Corporate,46,Female,5.5,5.7,7.4,1,"Meeting Fatigue, Financial Pressure, Sedentary Lifestyle, Clinical Anxiety",0.645
usr_09669,Corporate,26,Female,5.8,4.3,9.3,91,"Manager Toxicity, Sedentary Lifestyle, Meeting Fatigue, Burnout",0.502
usr_09670,Exam Warrior,16,Male,5.2,4.4,12.2,64,"Fear of Failure, Imposter Syndrome, Sleep Deprivation, Exam Anxiety, Time Management",0.928
usr_09671,Teen,15,Male,6.5,7.5,5.6,52,"Time Management, Depressive Mood, Dietary Neglect, Social Media",0.482
usr_09672,Teen,15,Female,7.6,8.3,4.0,10,"Depressive Mood, Dietary Neglect, Academic Overload, Time Management, Social Media",0.604
usr_09673,Parent,35,Female,6.4,3.6,5.2,48,"Teen Disconnect, Chronic Illness, Time Management, Invisible Load",0.517
usr_09674,Corporate,42,Male,5.8,4.2,10.1,48,"Burnout, Financial Pressure, Sedentary Lifestyle, Manager Toxicity, Time Management",0.726
usr_09675,Teen,13,Female,7.1,9.1,4.7,24,"Fear of Failure, Time Management, Peer Pressure, Academic Overload",0.56
usr_09676,Working Woman,34,Female,4.8,5.1,7.7,4,"Imposter Syndrome, Burnout, Financial Pressure, Invisible Load",0.826
usr_09677,Teen,13,Male,6.5,4.7,2.6,53,"Academic Overload, Time Management, Peer Pressure, Fear of Failure, Depressive Mood",0.667
usr_09678,Corporate,33,Male,6.4,6.0,12.0,29,"Meeting Fatigue, Financial Pressure, Clinical Anxiety, Burnout",0.773
usr_09679,Parent,42,Male,6.9,3.4,6.8,57,"Relationship Friction, Invisible Load, Financial Pressure, Teen Disconnect, Career-Home Balance",0.654
usr_09680,Corporate,50,Male,7.0,6.3,10.4,27,"Financial Pressure, Meeting Fatigue, Manager Toxicity, Burnout, Clinical Anxiety",0.84
usr_09681,Corporate,24,Female,5.1,5.3,7.4,6,"Meeting Fatigue, Time Management, Clinical Anxiety, Manager Toxicity, Sedentary Lifestyle",0.732
usr_09682,Working Woman,37,Female,5.9,3.6,8.0,38,"Career-Home Balance, Burnout, Financial Pressure, Relationship Friction",0.737
usr_09683,Parent,38,Female,6.7,4.0,5.4,4,"Chronic Illness, Relationship Friction, Teen Disconnect, Financial Pressure, Career-Home Balance",0.818
usr_09684,Teen,13,Male,5.8,8.0,7.7,64,"Social Media, Academic Overload, Peer Pressure, Dietary Neglect, Fear of Failure",0.624
usr_09685,Parent,40,Male,6.1,2.6,10.3,93,"Career-Home Balance, Invisible Load, Chronic Illness, Financial Pressure, Relationship Friction",0.683
usr_09686,Parent,54,Male,6.5,3.8,7.2,24,"Relationship Friction, Invisible Load, Financial Pressure, Chronic Illness",0.701
usr_09687,Parent,35,Female,7.1,3.4,7.8,41,"Invisible Load, Financial Pressure, Career-Home Balance, Teen Disconnect",0.603
usr_09688,Exam Warrior,17,Female,5.4,3.9,9.6,35,"Imposter Syndrome, Sleep Deprivation, Academic Overload, Time Management",0.613
usr_09689,Teen,17,Female,6.1,6.3,3.8,63,"Peer Pressure, Fear of Failure, Social Media, Depressive Mood, Time Management",0.544
usr_09690,Parent,39,Male,5.9,2.7,6.4,50,"Invisible Load, Time Management, Career-Home Balance, Chronic Illness, Financial Pressure",0.616
usr_09691,Corporate,29,Female,6.5,8.1,8.2,69,"Meeting Fatigue, Financial Pressure, Manager Toxicity, Sedentary Lifestyle, Time Management",0.577
usr_09692,Working Woman,37,Female,4.7,1.4,8.2,14,"Relationship Friction, Financial Pressure, Burnout, Imposter Syndrome, Invisible Load",0.975
usr_09693,Parent,37,Female,7.1,1.5,7.0,0,"Chronic Illness, Financial Pressure, Teen Disconnect, Relationship Friction, Time Management",0.715
usr_09694,Corporate,50,Male,7.0,10.1,9.0,0,"Time Management, Burnout, Manager Toxicity, Meeting Fatigue",0.723
usr_09695,Exam Warrior,17,Female,5.4,2.7,12.3,75,"Imposter Syndrome, Sleep Deprivation, Burnout, Time Management",0.75
usr_09696,Working Woman,44,Female,7.0,3.7,7.4,67,"Sleep Deprivation, Burnout, Invisible Load, Imposter Syndrome, Financial Pressure",0.696
usr_09697,Exam Warrior,20,Female,6.7,4.4,12.5,85,"Burnout, Academic Overload, Time Management, Sleep Deprivation",0.747
usr_09698,Parent,41,Female,6.5,4.2,9.4,10,"Relationship Friction, Invisible Load, Time Management, Career-Home Balance",0.632
usr_09699,Corporate,41,Male,5.5,6.7,8.6,83,"Sedentary Lifestyle, Meeting Fatigue, Burnout, Manager Toxicity, Financial Pressure",0.633
usr_09700,Corporate,23,Female,6.2,4.9,10.4,12,"Burnout, Manager Toxicity, Time Management, Sedentary Lifestyle",0.675
usr_09701,Corporate,32,Female,6.4,6.3,8.8,80,"Time Management, Sedentary Lifestyle, Manager Toxicity, Financial Pressure",0.459
usr_09702,Parent,32,Female,8.0,3.5,7.7,80,"Chronic Illness, Career-Home Balance, Invisible Load, Financial Pressure, Time Management",0.638
usr_09703,Parent,42,Female,6.9,2.2,9.3,89,"Career-Home Balance, Invisible Load, Financial Pressure, Time Management",0.526
usr_09704,Corporate,27,Female,7.3,6.0,9.7,57,"Time Management, Burnout, Manager Toxicity, Meeting Fatigue",0.62
usr_09705,Parent,39,Female,6.4,4.4,7.9,61,"Career-Home Balance, Teen Disconnect, Relationship Friction, Chronic Illness",0.61
usr_09706,Corporate,56,Male,5.0,4.5,8.8,82,"Meeting Fatigue, Time Management, Burnout, Clinical Anxiety, Sedentary Lifestyle",0.655
usr_09707,Corporate,29,Male,7.3,6.6,8.1,61,"Financial Pressure, Sedentary Lifestyle, Burnout, Clinical Anxiety",0.614
usr_09708,Parent,44,Female,6.4,2.0,6.7,40,"Career-Home Balance, Time Management, Relationship Friction, Financial Pressure",0.589
usr_09709,Working Woman,33,Female,5.5,2.0,7.5,15,"Sleep Deprivation, Career-Home Balance, Financial Pressure, Relationship Friction",0.717
usr_09710,Parent,34,Male,4.9,1.2,9.7,82,"Chronic Illness, Career-Home Balance, Time Management, Teen Disconnect, Invisible Load",0.672
usr_09711,Parent,39,Male,5.6,4.5,9.4,42,"Financial Pressure, Relationship Friction, Time Management, Teen Disconnect",0.576
usr_09712,Working Woman,23,Female,7.2,2.9,6.3,23,"Burnout, Relationship Friction, Invisible Load, Imposter Syndrome",0.713
usr_09713,Teen,17,Female,8.2,8.3,3.1,64,"Depressive Mood, Time Management, Fear of Failure, Peer Pressure, Dietary Neglect",0.633
usr_09714,Teen,14,Female,8.7,10.1,5.6,3,"Dietary Neglect, Time Management, Social Media, Academic Overload",0.532
usr_09715,Working Woman,30,Female,7.0,3.3,8.2,82,"Imposter Syndrome, Burnout, Financial Pressure, Relationship Friction, Invisible Load",0.68
usr_09716,Working Woman,23,Female,6.1,4.6,9.2,23,"Sleep Deprivation, Career-Home Balance, Invisible Load, Relationship Friction",0.633
usr_09717,Parent,32,Female,6.0,2.2,7.2,32,"Chronic Illness, Time Management, Teen Disconnect, Relationship Friction",0.574
usr_09718,Corporate,53,Male,5.4,5.0,6.2,1,"Clinical Anxiety, Burnout, Sedentary Lifestyle, Time Management, Manager Toxicity",0.864
usr_09719,Working Woman,23,Female,5.0,4.3,6.0,55,"Invisible Load, Career-Home Balance, Financial Pressure, Sleep Deprivation, Burnout",0.86
usr_09720,Working Woman,37,Female,7.2,3.5,8.1,48,"Imposter Syndrome, Relationship Friction, Career-Home Balance, Burnout, Sleep Deprivation",0.776
usr_09721,Exam Warrior,19,Female,6.9,4.3,12.1,70,"Sleep Deprivation, Academic Overload, Fear of Failure, Exam Anxiety, Imposter Syndrome",0.882
usr_09722,Exam Warrior,16,Male,6.5,3.8,13.8,9,"Sleep Deprivation, Academic Overload, Burnout, Imposter Syndrome",0.915
usr_09723,Working Woman,23,Female,6.5,3.2,8.0,3,"Burnout, Invisible Load, Sleep Deprivation, Financial Pressure",0.7
usr_09724,Teen,18,Female,4.9,4.6,4.4,97,"Time Management, Dietary Neglect, Social Media, Depressive Mood, Fear of Failure",0.541
usr_09725,Parent,44,Female,6.5,3.2,6.2,99,"Teen Disconnect, Time Management, Financial Pressure, Invisible Load",0.456
usr_09726,Corporate,35,Male,5.5,6.1,13.4,74,"Meeting Fatigue, Manager Toxicity, Time Management, Financial Pressure",0.739
usr_09727,Corporate,22,Male,6.4,6.3,10.0,50,"Clinical Anxiety, Sedentary Lifestyle, Time Management, Manager Toxicity, Meeting Fatigue",0.622
usr_09728,Teen,18,Non-binary,7.0,9.2,4.6,53,"Social Media, Peer Pressure, Dietary Neglect, Academic Overload",0.517
usr_09729,Parent,38,Male,6.3,4.0,9.5,39,"Teen Disconnect, Chronic Illness, Invisible Load, Relationship Friction",0.63
usr_09730,Parent,37,Male,7.0,2.9,6.8,91,"Financial Pressure, Invisible Load, Chronic Illness, Relationship Friction",0.582
usr_09731,Working Woman,29,Female,4.8,3.7,7.1,40,"Sleep Deprivation, Burnout, Career-Home Balance, Invisible Load, Financial Pressure",0.917
usr_09732,Exam Warrior,19,Male,5.1,4.2,15.4,71,"Exam Anxiety, Burnout, Time Management, Sleep Deprivation, Fear of Failure",1.0
usr_09733,Teen,18,Female,6.5,6.3,4.4,97,"Dietary Neglect, Depressive Mood, Peer Pressure, Academic Overload",0.447
usr_09734,Teen,18,Male,8.9,5.8,6.4,85,"Time Management, Depressive Mood, Peer Pressure, Fear of Failure",0.506
usr_09735,Corporate,52,Female,5.1,4.2,9.1,82,"Financial Pressure, Sedentary Lifestyle, Time Management, Manager Toxicity",0.588
usr_09736,Working Woman,34,Female,8.0,4.5,6.9,97,"Financial Pressure, Career-Home Balance, Imposter Syndrome, Sleep Deprivation, Relationship Friction",0.618
